1742833785.411016,5.0,2.0,300.0,4.0,0.3,0
1742833799.843553,7.0,2.0,300.0,4.0,0.3,0
1742833820.876399,5.0,2.0,300.0,4.0,0.3,0
1742833862.593554,4.5,2.0,300.0,4.0,0.3,0
1742833871.6767921,4.0,2.0,300.0,4.0,0.3,0
1742833887.29389,3.9,2.0,300.0,4.0,0.3,0
1742833896.093631,3.8,2.0,300.0,4.0,0.3,0
1742833909.9949582,3.7,2.0,300.0,4.0,0.3,0
1742833931.5769742,3.75,2.0,300.0,4.0,0.3,0
1742833943.593995,3.8,2.0,300.0,4.0,0.3,0
1742833952.230067,3.78,2.0,300.0,4.0,0.3,0
1742833966.777556,3.77,2.0,300.0,4.0,0.3,0
1742833978.861409,3.76,2.0,300.0,4.0,0.3,0
1742833992.447099,5.0,2.0,300.0,4.0,0.3,0
1742834003.4610932,6.0,2.0,300.0,4.0,0.3,0
1742834028.861069,7.0,2.0,300.0,4.0,0.3,0
1742834047.861241,7.5,2.0,300.0,4.0,0.3,0
1742834061.562923,8.0,2.0,300.0,4.0,0.3,0
1742834070.12911,8.5,2.0,300.0,4.0,0.3,0
1742834098.677931,9.0,2.0,300.0,3.0,0.3,0
1742834123.32848,0.0,2.0,300.0,3.0,0.3,1
1742834474.928567,3.77,2.0,300.0,3.0,0.3,1
1742834486.963111,3.76,2.0,300.0,3.0,0.3,1
1742834495.579277,3.75,2.0,300.0,3.0,0.3,1
1742834504.396339,3.74,2.0,300.0,3.0,0.3,1
1742834512.450207,3.73,2.0,300.0,3.0,0.3,1
1742834523.212887,3.72,2.0,300.0,3.0,0.3,1
1742834549.162147,5.0,2.0,300.0,3.0,0.3,1
1742834561.3296661,6.0,2.0,300.0,3.0,0.3,1
1742834577.679002,7.0,2.0,300.0,3.0,0.3,1
1742834594.546197,8.0,2.0,300.0,3.0,0.3,1
1742834628.359592,8.0,2.0,300.0,3.0,0.3,1
1742834641.746262,8.0,2.0,300.0,3.0,0.3,1
1742834699.392803,8.5,2.0,300.0,3.0,0.3,1
1742834722.9461792,9.0,2.0,300.0,3.0,0.3,1
1742834725.745915,9.0,2.0,300.0,3.0,0.3,1
1742834735.4297159,9.5,2.0,300.0,3.0,0.3,1
1742834754.562633,10.0,2.0,300.0,3.0,0.3,1
1742834777.729704,11.0,2.0,300.0,3.0,0.3,1
1742834791.613322,12.0,2.0,300.0,3.0,0.3,1
1742834817.7461839,0.0,2.0,300.0,3.0,0.3,2
1742835122.6469078,3.73,2.0,300.0,3.0,0.3,2
1742835136.1464891,3.75,2.0,300.0,3.0,0.3,2
1742835150.24683,3.74,2.0,300.0,3.0,0.3,2
1742835162.746298,3.73,2.0,300.0,3.0,0.3,2
1742835180.67955,6.0,2.0,300.0,3.0,0.3,2
1742835191.196081,7.0,2.0,300.0,3.0,0.3,2
1742835209.8801,8.0,2.0,300.0,3.0,0.3,2
1742835252.062712,9.0,2.0,300.0,3.0,0.3,2
1742835261.6325278,9.5,2.0,300.0,3.0,0.3,2
1742835273.545881,10.0,2.0,300.0,3.0,0.3,2
1742835283.1464362,10.5,2.0,300.0,3.0,0.3,2
1742835302.01579,0.0,2.0,300.0,3.0,0.3,3
1742835468.748482,4.0,2.0,300.0,3.0,0.3,3
1742835477.513192,3.9,2.0,300.0,3.0,0.3,3
1742835484.896178,3.95,2.0,300.0,3.0,0.3,3
1742835497.050574,3.94,2.0,300.0,3.0,0.3,3
1742835505.297397,3.93,2.0,300.0,3.0,0.3,3
1742835518.4134898,5.0,2.0,300.0,3.0,0.3,3
1742835552.697387,6.0,2.0,300.0,3.0,0.3,3
1742835563.780502,7.0,2.0,300.0,3.0,0.3,3
1742835571.348898,8.0,2.0,300.0,3.0,0.3,3
1742835582.964032,9.0,2.0,300.0,3.0,0.3,3
1742835591.6638248,10.0,2.0,300.0,3.0,0.3,3
1742835602.247447,11.0,2.0,300.0,3.0,0.3,3
1742835628.963538,12.0,2.0,300.0,3.0,0.3,3
1742835652.7306151,13.0,2.0,300.0,3.0,0.3,3
1742835668.614045,13.5,2.0,300.0,3.0,0.3,3
1742835687.146765,14.0,2.0,300.0,3.0,0.3,3
1742835709.914207,15.0,2.0,300.0,3.0,0.3,3
1742835723.57999,0.0,2.0,300.0,3.0,0.3,3
