1742207174.133931,2.0,1.0,300.0,4.0,0.3,0
1742207202.6637561,2.5,1.0,300.0,4.0,0.3,0
1742207213.830129,2.0,1.0,300.0,4.0,0.3,0
1742207222.2982762,1.8,1.0,300.0,4.0,0.3,0
1742207245.097501,1.9,1.0,300.0,4.0,0.3,0
1742207258.064275,1.95,1.0,300.0,4.0,0.3,0
1742207274.697757,1.94,1.0,300.0,4.0,0.3,0
1742207293.764231,2.0,1.0,300.0,4.0,0.3,0
1742207301.413404,3.0,1.0,300.0,4.0,0.3,0
1742207310.11793,3.0,1.0,300.0,4.0,0.5,0
1742207317.880977,4.0,1.0,300.0,4.0,0.3,0
1742207331.14675,5.0,1.0,300.0,4.0,0.3,0
1742207349.431896,6.0,1.0,300.0,4.0,0.3,0
1742207362.6822588,7.0,1.0,300.0,4.0,0.3,0
1742207373.2817311,8.0,1.0,300.0,4.0,0.3,0
1742207385.578583,9.0,1.0,300.0,4.0,0.3,0
1742207415.9976718,5.0,1.0,300.0,4.0,0.3,0
1742207583.616776,6.0,1.0,300.0,4.0,0.3,0
1742207607.965405,7.0,1.0,300.0,4.0,0.3,0
1742207622.981044,8.0,1.0,300.0,4.0,0.3,0
1742207636.082378,9.0,1.0,300.0,4.0,0.3,0
1742207655.014805,10.0,1.0,300.0,4.0,0.3,0
1742207713.466523,11.0,1.0,300.0,4.0,0.3,0
1742207757.416428,0.0,1.0,300.0,4.0,0.3,0
1742208130.865699,1.935,1.0,300.0,4.0,0.3,1
1742208144.764939,1.93,1.0,300.0,4.0,0.3,1
1742208157.099036,1.935,1.0,300.0,4.0,0.3,1
1742208163.313226,1.934,1.0,300.0,4.0,0.3,1
1742208170.8150022,1.933,1.0,300.0,4.0,0.3,1
1742208181.13499,1.932,1.0,300.0,4.0,0.3,1
1742208251.182046,4.0,1.0,300.0,4.0,0.3,1
1742208262.9649339,7.0,1.0,300.0,4.0,0.3,1
1742208279.7820249,8.0,1.0,300.0,4.0,0.3,1
1742208334.215998,10.0,1.0,300.0,4.0,0.3,1
1742208352.815899,11.0,1.0,300.0,4.0,0.3,1
1742208379.2315269,0.0,1.0,300.0,4.0,0.3,2
1742208710.515925,1.933,1.0,300.0,4.0,0.3,2
1742208725.448467,1.95,1.0,300.0,4.0,0.3,2
1742208736.5820181,1.96,1.0,300.0,4.0,0.3,2
1742208746.8156428,1.97,1.0,300.0,4.0,0.3,2
1742208767.8491101,1.98,1.0,300.0,4.0,0.3,2
1742208796.6823418,3.0,1.0,300.0,4.0,0.3,2
1742208802.697058,2.0,1.0,300.0,4.0,0.3,2
1742208812.364644,2.1,1.0,300.0,4.0,0.3,2
1742208834.4318368,2.15,1.0,300.0,4.0,0.3,2
1742208850.482441,2.09,1.0,300.0,4.0,0.3,2
1742208876.998473,5.0,1.0,300.0,4.0,0.3,2
1742208888.50004,8.0,1.0,300.0,4.0,0.3,2
1742208916.1476648,9.0,1.0,300.0,4.0,0.3,2
1742208932.9150379,10.0,1.0,300.0,4.0,0.3,2
1742208940.781885,11.0,1.0,300.0,4.0,0.3,2
1742208953.166135,11.0,1.0,300.0,4.0,0.3,2
1742208963.431276,0.0,1.0,300.0,4.0,0.3,2
1742209399.799736,2.3,1.0,300.0,4.0,0.3,2
1742209409.965575,24.0,1.0,300.0,4.0,0.3,2
1742209413.450332,3.0,1.0,300.0,4.0,0.3,2
1742209449.266604,2.5,1.0,300.0,4.0,0.3,2
1742209468.4151602,2.6,1.0,300.0,4.0,0.3,2
1742209477.12063,2.7,1.0,300.0,4.0,0.3,2
1742209484.4323342,2.65,1.0,300.0,4.0,0.3,2
1742209495.165045,2.64,1.0,300.0,4.0,0.3,2
1742209520.931155,2.645,1.0,300.0,4.0,0.3,2
1742209526.999678,2.643,1.0,300.0,4.0,0.3,2
1742209537.549309,2.642,1.0,300.0,4.0,0.3,2
1742209546.917356,2.641,1.0,300.0,4.0,0.3,3
1742209567.049263,2.64,1.0,300.0,4.0,0.3,3
1742209586.466249,5.0,1.0,300.0,4.0,0.3,3
1742209592.2325,7.0,1.0,300.0,4.0,0.3,3
1742209598.1655638,8.0,1.0,300.0,4.0,0.3,3
1742209616.316803,10.0,1.0,300.0,4.0,0.3,3
1742209625.248893,9.0,1.0,300.0,4.0,0.3,3
1742209645.582228,10.0,1.0,300.0,4.0,0.3,3
1742209658.815516,11.0,1.0,300.0,4.0,0.3,3
1742209668.882968,12.0,1.0,300.0,4.0,0.3,3
1742209676.316007,13.0,1.0,300.0,4.0,0.3,3
1742209691.832445,14.0,1.0,300.0,4.0,0.3,3
