# OpenSignals Text File Format. Version 1
# {"20:19:07:00:81:AD": {"position": 0, "device": "bitalino_rev", "device name": "20:19:07:00:81:AD", "device connection": "BTH20:19:07:00:81:AD", "sampling rate": 10, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-3-17", "time": "11:34:38.530", "channels": [1], "sensor": ["EDABITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	265	
1	0	0	0	0	266	
2	0	0	0	0	266	
3	0	0	0	0	266	
4	0	0	0	0	267	
5	0	0	0	0	267	
6	0	0	0	0	268	
7	0	0	0	0	269	
8	0	0	0	0	269	
9	0	0	0	0	270	
10	0	0	0	0	271	
11	0	0	0	0	271	
12	0	0	0	0	271	
13	0	0	0	0	272	
14	0	0	0	0	272	
15	0	0	0	0	273	
0	0	0	0	0	272	
1	0	0	0	0	272	
2	0	0	0	0	272	
3	0	0	0	0	271	
4	0	0	0	0	271	
5	0	0	0	0	271	
6	0	0	0	0	272	
7	0	0	0	0	271	
8	0	0	0	0	271	
9	0	0	0	0	271	
10	0	0	0	0	271	
11	0	0	0	0	270	
12	0	0	0	0	270	
13	0	0	0	0	270	
14	0	0	0	0	270	
15	0	0	0	0	270	
0	0	0	0	0	270	
1	0	0	0	0	270	
2	0	0	0	0	270	
3	0	0	0	0	271	
4	0	0	0	0	271	
5	0	0	0	0	271	
6	0	0	0	0	271	
7	0	0	0	0	272	
8	0	0	0	0	272	
9	0	0	0	0	272	
10	0	0	0	0	271	
11	0	0	0	0	271	
12	0	0	0	0	271	
13	0	0	0	0	274	
14	0	0	0	0	277	
15	0	0	0	0	277	
0	0	0	0	0	277	
1	0	0	0	0	278	
2	0	0	0	0	278	
3	0	0	0	0	278	
4	0	0	0	0	279	
5	0	0	0	0	279	
6	0	0	0	0	279	
7	0	0	0	0	279	
8	0	0	0	0	279	
9	0	0	0	0	279	
10	0	0	0	0	279	
11	0	0	0	0	280	
12	0	0	0	0	280	
13	0	0	0	0	280	
14	0	0	0	0	280	
15	0	0	0	0	280	
0	0	0	0	0	279	
1	0	0	0	0	279	
2	0	0	0	0	279	
3	0	0	0	0	279	
4	0	0	0	0	278	
5	0	0	0	0	278	
6	0	0	0	0	277	
7	0	0	0	0	276	
8	0	0	0	0	276	
9	0	0	0	0	275	
10	0	0	0	0	275	
11	0	0	0	0	276	
12	0	0	0	0	277	
13	0	0	0	0	277	
14	0	0	0	0	276	
15	0	0	0	0	276	
0	0	0	0	0	275	
1	0	0	0	0	275	
2	0	0	0	0	275	
3	0	0	0	0	275	
4	0	0	0	0	275	
5	0	0	0	0	275	
6	0	0	0	0	275	
7	0	0	0	0	275	
8	0	0	0	0	275	
9	0	0	0	0	275	
10	0	0	0	0	275	
11	0	0	0	0	275	
12	0	0	0	0	275	
13	0	0	0	0	276	
14	0	0	0	0	276	
15	0	0	0	0	278	
0	0	0	0	0	278	
1	0	0	0	0	278	
2	0	0	0	0	278	
3	0	0	0	0	279	
4	0	0	0	0	279	
5	0	0	0	0	279	
6	0	0	0	0	279	
7	0	0	0	0	279	
8	0	0	0	0	278	
9	0	0	0	0	278	
10	0	0	0	0	278	
11	0	0	0	0	278	
12	0	0	0	0	278	
13	0	0	0	0	278	
14	0	0	0	0	278	
15	0	0	0	0	278	
0	0	0	0	0	277	
1	0	0	0	0	277	
2	0	0	0	0	277	
3	0	0	0	0	277	
4	0	0	0	0	276	
5	0	0	0	0	276	
6	0	0	0	0	275	
7	0	0	0	0	275	
8	0	0	0	0	275	
9	0	0	0	0	274	
10	0	0	0	0	274	
11	0	0	0	0	274	
12	0	0	0	0	273	
13	0	0	0	0	273	
14	0	0	0	0	273	
15	0	0	0	0	273	
0	0	0	0	0	273	
1	0	0	0	0	273	
2	0	0	0	0	272	
3	0	0	0	0	272	
4	0	0	0	0	272	
5	0	0	0	0	272	
6	0	0	0	0	272	
7	0	0	0	0	272	
8	0	0	0	0	272	
9	0	0	0	0	272	
10	0	0	0	0	272	
11	0	0	0	0	273	
12	0	0	0	0	273	
13	0	0	0	0	273	
14	0	0	0	0	273	
15	0	0	0	0	274	
0	0	0	0	0	274	
1	0	0	0	0	274	
2	0	0	0	0	274	
3	0	0	0	0	274	
4	0	0	0	0	273	
5	0	0	0	0	273	
6	0	0	0	0	273	
7	0	0	0	0	273	
8	0	0	0	0	273	
9	0	0	0	0	273	
10	0	0	0	0	273	
11	0	0	0	0	273	
12	0	0	0	0	272	
13	0	0	0	0	272	
14	0	0	0	0	273	
15	0	0	0	0	273	
0	0	0	0	0	273	
1	0	0	0	0	273	
2	0	0	0	0	273	
3	0	0	0	0	273	
4	0	0	0	0	272	
5	0	0	0	0	273	
6	0	0	0	0	272	
7	0	0	0	0	272	
8	0	0	0	0	273	
9	0	0	0	0	273	
10	0	0	0	0	273	
11	0	0	0	0	273	
12	0	0	0	0	274	
13	0	0	0	0	275	
14	0	0	0	0	276	
15	0	0	0	0	275	
0	0	0	0	0	275	
1	0	0	0	0	277	
2	0	0	0	0	278	
3	0	0	0	0	279	
4	0	0	0	0	279	
5	0	0	0	0	280	
6	0	0	0	0	281	
7	0	0	0	0	281	
8	0	0	0	0	280	
9	0	0	0	0	281	
10	0	0	0	0	282	
11	0	0	0	0	282	
12	0	0	0	0	282	
13	0	0	0	0	282	
14	0	0	0	0	282	
15	0	0	0	0	282	
0	0	0	0	0	282	
1	0	0	0	0	282	
2	0	0	0	0	282	
3	0	0	0	0	282	
4	0	0	0	0	281	
5	0	0	0	0	281	
6	0	0	0	0	281	
7	0	0	0	0	281	
8	0	0	0	0	280	
9	0	0	0	0	281	
10	0	0	0	0	281	
11	0	0	0	0	282	
12	0	0	0	0	282	
13	0	0	0	0	283	
14	0	0	0	0	284	
15	0	0	0	0	284	
0	0	0	0	0	285	
1	0	0	0	0	286	
2	0	0	0	0	286	
3	0	0	0	0	286	
4	0	0	0	0	286	
5	0	0	0	0	286	
6	0	0	0	0	286	
7	0	0	0	0	286	
8	0	0	0	0	287	
9	0	0	0	0	287	
10	0	0	0	0	288	
11	0	0	0	0	288	
12	0	0	0	0	289	
13	0	0	0	0	290	
14	0	0	0	0	290	
15	0	0	0	0	291	
0	0	0	0	0	291	
1	0	0	0	0	291	
2	0	0	0	0	291	
3	0	0	0	0	291	
4	0	0	0	0	291	
5	0	0	0	0	291	
6	0	0	0	0	291	
7	0	0	0	0	290	
8	0	0	0	0	290	
9	0	0	0	0	290	
10	0	0	0	0	289	
11	0	0	0	0	289	
12	0	0	0	0	288	
13	0	0	0	0	288	
14	0	0	0	0	287	
15	0	0	0	0	287	
0	0	0	0	0	287	
1	0	0	0	0	287	
2	0	0	0	0	287	
3	0	0	0	0	286	
4	0	0	0	0	286	
5	0	0	0	0	286	
6	0	0	0	0	285	
7	0	0	0	0	285	
8	0	0	0	0	285	
9	0	0	0	0	285	
10	0	0	0	0	284	
11	0	0	0	0	284	
12	0	0	0	0	284	
13	0	0	0	0	284	
14	0	0	0	0	284	
15	0	0	0	0	284	
0	0	0	0	0	284	
1	0	0	0	0	284	
2	0	0	0	0	283	
3	0	0	0	0	284	
4	0	0	0	0	283	
5	0	0	0	0	283	
6	0	0	0	0	283	
7	0	0	0	0	283	
8	0	0	0	0	283	
9	0	0	0	0	282	
10	0	0	0	0	282	
11	0	0	0	0	282	
12	0	0	0	0	282	
13	0	0	0	0	282	
14	0	0	0	0	281	
15	0	0	0	0	281	
0	0	0	0	0	281	
1	0	0	0	0	282	
2	0	0	0	0	281	
3	0	0	0	0	281	
4	0	0	0	0	281	
5	0	0	0	0	281	
6	0	0	0	0	281	
7	0	0	0	0	281	
8	0	0	0	0	281	
9	0	0	0	0	281	
10	0	0	0	0	280	
11	0	0	0	0	281	
12	0	0	0	0	280	
13	0	0	0	0	280	
14	0	0	0	0	280	
15	0	0	0	0	280	
0	0	0	0	0	280	
1	0	0	0	0	280	
2	0	0	0	0	280	
3	0	0	0	0	280	
4	0	0	0	0	280	
5	0	0	0	0	280	
6	0	0	0	0	280	
7	0	0	0	0	280	
8	0	0	0	0	279	
9	0	0	0	0	279	
10	0	0	0	0	279	
11	0	0	0	0	279	
12	0	0	0	0	279	
13	0	0	0	0	279	
14	0	0	0	0	279	
15	0	0	0	0	279	
0	0	0	0	0	279	
1	0	0	0	0	279	
2	0	0	0	0	279	
3	0	0	0	0	279	
4	0	0	0	0	279	
5	0	0	0	0	279	
6	0	0	0	0	279	
7	0	0	0	0	279	
8	0	0	0	0	279	
9	0	0	0	0	279	
10	0	0	0	0	279	
11	0	0	0	0	280	
12	0	0	0	0	280	
13	0	0	0	0	281	
14	0	0	0	0	282	
15	0	0	0	0	283	
0	0	0	0	0	284	
1	0	0	0	0	285	
2	0	0	0	0	285	
3	0	0	0	0	286	
4	0	0	0	0	286	
5	0	0	0	0	286	
6	0	0	0	0	286	
7	0	0	0	0	287	
8	0	0	0	0	287	
9	0	0	0	0	287	
10	0	0	0	0	286	
11	0	0	0	0	287	
12	0	0	0	0	286	
13	0	0	0	0	286	
14	0	0	0	0	286	
15	0	0	0	0	286	
0	0	0	0	0	285	
1	0	0	0	0	285	
2	0	0	0	0	285	
3	0	0	0	0	284	
4	0	0	0	0	284	
5	0	0	0	0	284	
6	0	0	0	0	283	
7	0	0	0	0	283	
8	0	0	0	0	283	
9	0	0	0	0	284	
10	0	0	0	0	286	
11	0	0	0	0	287	
12	0	0	0	0	289	
13	0	0	0	0	292	
14	0	0	0	0	295	
15	0	0	0	0	298	
0	0	0	0	0	301	
1	0	0	0	0	304	
2	0	0	0	0	306	
3	0	0	0	0	308	
4	0	0	0	0	310	
5	0	0	0	0	312	
6	0	0	0	0	313	
7	0	0	0	0	316	
8	0	0	0	0	317	
9	0	0	0	0	319	
10	0	0	0	0	321	
11	0	0	0	0	323	
12	0	0	0	0	324	
13	0	0	0	0	327	
14	0	0	0	0	328	
15	0	0	0	0	330	
0	0	0	0	0	331	
1	0	0	0	0	332	
2	0	0	0	0	332	
3	0	0	0	0	332	
4	0	0	0	0	332	
5	0	0	0	0	332	
6	0	0	0	0	331	
7	0	0	0	0	331	
8	0	0	0	0	330	
9	0	0	0	0	330	
10	0	0	0	0	330	
11	0	0	0	0	329	
12	0	0	0	0	329	
13	0	0	0	0	328	
14	0	0	0	0	327	
15	0	0	0	0	327	
0	0	0	0	0	327	
1	0	0	0	0	327	
2	0	0	0	0	326	
3	0	0	0	0	327	
4	0	0	0	0	327	
5	0	0	0	0	329	
6	0	0	0	0	330	
7	0	0	0	0	332	
8	0	0	0	0	332	
9	0	0	0	0	334	
10	0	0	0	0	334	
11	0	0	0	0	335	
12	0	0	0	0	335	
13	0	0	0	0	335	
14	0	0	0	0	335	
15	0	0	0	0	336	
0	0	0	0	0	336	
1	0	0	0	0	335	
2	0	0	0	0	335	
3	0	0	0	0	335	
4	0	0	0	0	334	
5	0	0	0	0	334	
6	0	0	0	0	334	
7	0	0	0	0	333	
8	0	0	0	0	332	
9	0	0	0	0	332	
10	0	0	0	0	331	
11	0	0	0	0	331	
12	0	0	0	0	330	
13	0	0	0	0	329	
14	0	0	0	0	329	
15	0	0	0	0	329	
0	0	0	0	0	328	
1	0	0	0	0	328	
2	0	0	0	0	327	
3	0	0	0	0	327	
4	0	0	0	0	327	
5	0	0	0	0	327	
6	0	0	0	0	327	
7	0	0	0	0	327	
8	0	0	0	0	326	
9	0	0	0	0	326	
10	0	0	0	0	326	
11	0	0	0	0	326	
12	0	0	0	0	326	
13	0	0	0	0	325	
14	0	0	0	0	325	
15	0	0	0	0	325	
0	0	0	0	0	325	
1	0	0	0	0	325	
2	0	0	0	0	324	
3	0	0	0	0	324	
4	0	0	0	0	324	
5	0	0	0	0	324	
6	0	0	0	0	324	
7	0	0	0	0	324	
8	0	0	0	0	323	
9	0	0	0	0	323	
10	0	0	0	0	323	
11	0	0	0	0	323	
12	0	0	0	0	323	
13	0	0	0	0	323	
14	0	0	0	0	323	
15	0	0	0	0	323	
0	0	0	0	0	323	
1	0	0	0	0	323	
2	0	0	0	0	323	
3	0	0	0	0	323	
4	0	0	0	0	323	
5	0	0	0	0	323	
6	0	0	0	0	323	
7	0	0	0	0	323	
8	0	0	0	0	322	
9	0	0	0	0	322	
10	0	0	0	0	322	
11	0	0	0	0	322	
12	0	0	0	0	322	
13	0	0	0	0	322	
14	0	0	0	0	323	
15	0	0	0	0	323	
0	0	0	0	0	324	
1	0	0	0	0	326	
2	0	0	0	0	327	
3	0	0	0	0	328	
4	0	0	0	0	329	
5	0	0	0	0	330	
6	0	0	0	0	331	
7	0	0	0	0	332	
8	0	0	0	0	332	
9	0	0	0	0	333	
10	0	0	0	0	332	
11	0	0	0	0	333	
12	0	0	0	0	332	
13	0	0	0	0	332	
14	0	0	0	0	332	
15	0	0	0	0	332	
0	0	0	0	0	332	
1	0	0	0	0	332	
2	0	0	0	0	332	
3	0	0	0	0	333	
4	0	0	0	0	333	
5	0	0	0	0	333	
6	0	0	0	0	333	
7	0	0	0	0	333	
8	0	0	0	0	333	
9	0	0	0	0	333	
10	0	0	0	0	333	
11	0	0	0	0	333	
12	0	0	0	0	332	
13	0	0	0	0	332	
14	0	0	0	0	331	
15	0	0	0	0	331	
0	0	0	0	0	330	
1	0	0	0	0	330	
2	0	0	0	0	329	
3	0	0	0	0	329	
4	0	0	0	0	328	
5	0	0	0	0	328	
6	0	0	0	0	327	
7	0	0	0	0	327	
8	0	0	0	0	327	
9	0	0	0	0	327	
10	0	0	0	0	326	
11	0	0	0	0	326	
12	0	0	0	0	326	
13	0	0	0	0	326	
14	0	0	0	0	325	
15	0	0	0	0	325	
0	0	0	0	0	324	
1	0	0	0	0	324	
2	0	0	0	0	324	
3	0	0	0	0	324	
4	0	0	0	0	323	
5	0	0	0	0	323	
6	0	0	0	0	323	
7	0	0	0	0	323	
8	0	0	0	0	323	
9	0	0	0	0	323	
10	0	0	0	0	322	
11	0	0	0	0	322	
12	0	0	0	0	322	
13	0	0	0	0	322	
14	0	0	0	0	321	
15	0	0	0	0	322	
0	0	0	0	0	321	
1	0	0	0	0	321	
2	0	0	0	0	321	
3	0	0	0	0	321	
4	0	0	0	0	321	
5	0	0	0	0	321	
6	0	0	0	0	321	
7	0	0	0	0	321	
8	0	0	0	0	321	
9	0	0	0	0	321	
10	0	0	0	0	321	
11	0	0	0	0	321	
12	0	0	0	0	321	
13	0	0	0	0	322	
14	0	0	0	0	322	
15	0	0	0	0	323	
0	0	0	0	0	323	
1	0	0	0	0	323	
2	0	0	0	0	323	
3	0	0	0	0	323	
4	0	0	0	0	323	
5	0	0	0	0	323	
6	0	0	0	0	323	
7	0	0	0	0	323	
8	0	0	0	0	322	
9	0	0	0	0	322	
10	0	0	0	0	322	
11	0	0	0	0	322	
12	0	0	0	0	321	
13	0	0	0	0	321	
14	0	0	0	0	321	
