1742897169.772,0.0
1742897169.872,0.0
1742897169.9720001,0.0
1742897170.072,0.0
1742897170.1720002,0.0
1742897170.272,0.0
1742897170.372,0.0
1742897170.4720001,0.0
1742897170.572,0.0
1742897170.6720002,0.0
1742897170.772,0.0
1742897170.872,0.0
1742897170.9720001,0.0
1742897171.072,0.0
1742897171.1720002,0.0
1742897171.272,0.0
1742897171.372,0.0
1742897171.4720001,0.0
1742897171.572,0.0
1742897171.6720002,0.0
1742897171.772,0.0
1742897171.872,0.0
1742897171.9720001,0.0
1742897172.072,0.0
1742897172.1720002,0.0
1742897172.272,0.0
1742897172.372,0.0
1742897172.4720001,0.0
1742897172.572,0.0
1742897172.6720002,0.0
1742897172.772,0.0
1742897172.872,0.0
1742897172.9720001,0.0
1742897173.072,0.0
1742897173.1720002,0.0
1742897173.272,0.0
1742897173.372,0.0
1742897173.4720001,0.0
1742897173.572,0.0
1742897173.6720002,0.0
1742897173.772,0.0
1742897173.872,0.0
1742897173.9720001,0.0
1742897174.072,0.0
1742897174.1720002,0.0
1742897174.272,0.0
1742897174.372,0.0
1742897174.4720001,0.0
1742897174.572,0.0
1742897174.6720002,0.0
1742897174.772,0.0
1742897174.872,0.0
1742897174.9720001,0.0
1742897175.072,0.0
1742897175.1720002,0.0
1742897175.272,0.0
1742897175.372,0.0
1742897175.4720001,0.0
1742897175.572,0.0
1742897175.6720002,0.0
1742897175.772,0.0
1742897175.872,0.0
1742897175.9720001,0.0
1742897176.072,0.0
1742897176.1720002,0.0
1742897176.272,0.0
1742897176.372,0.0
1742897176.4720001,0.0
1742897176.572,0.0
1742897176.6720002,0.0
1742897176.772,0.0
1742897176.872,0.0
1742897176.9720001,0.0
1742897177.072,0.0
1742897177.1720002,0.0
1742897177.272,0.0
1742897177.372,0.0
1742897177.4720001,0.0
1742897177.572,0.0
1742897177.6720002,0.0
1742897177.772,0.0
1742897177.872,0.0
1742897177.9720001,0.0
1742897178.072,0.0
1742897178.1720002,0.0
1742897178.272,0.0
1742897178.372,0.0
1742897178.4720001,0.0
1742897178.572,0.0
1742897178.6720002,0.0
1742897178.772,0.0
1742897178.872,0.0
1742897178.9720001,0.0
1742897179.072,0.0
1742897179.1720002,0.0
1742897179.272,0.0
1742897179.372,0.0
1742897179.4720001,0.0
1742897179.572,0.0
1742897179.6720002,0.0
1742897179.772,0.0
1742897179.872,0.0
1742897179.9720001,0.0
1742897180.072,0.0
1742897180.1720002,0.0
1742897180.272,0.0
1742897180.372,0.0
1742897180.4720001,0.0
1742897180.572,0.0
1742897180.6720002,0.0
1742897180.772,0.0
1742897180.872,0.0
1742897180.9720001,0.0
1742897181.072,0.0
1742897181.1720002,0.0
1742897181.272,0.0
1742897181.372,0.0
1742897181.4720001,0.0
1742897181.572,0.0
1742897181.6720002,0.0
1742897181.772,0.0
1742897181.872,0.0
1742897181.9720001,0.0
1742897182.072,0.0
1742897182.1720002,0.0
1742897182.272,0.0
1742897182.372,0.0
1742897182.4720001,0.0
1742897182.572,0.0
1742897182.6720002,0.0
1742897182.772,0.0
1742897182.872,0.0
1742897182.9720001,0.0
1742897183.072,0.0
1742897183.1720002,0.0
1742897183.272,0.0
1742897183.372,0.0
1742897183.4720001,0.0
1742897183.572,0.0
1742897183.6720002,0.0
1742897183.772,0.0
1742897183.872,0.0
1742897183.9720001,0.0
1742897184.072,0.0
1742897184.1720002,0.0
1742897184.272,0.0
1742897184.372,0.0
1742897184.4720001,0.0
1742897184.572,0.0
1742897184.6720002,0.0
1742897184.772,0.0
1742897184.872,0.0
1742897184.9720001,0.0
1742897185.072,0.0
1742897185.1720002,0.0
1742897185.272,0.0
1742897185.372,0.0
1742897185.4720001,0.0
1742897185.572,0.0
1742897185.6720002,0.0
1742897185.772,0.0
1742897185.872,0.0
1742897185.9720001,0.0
1742897186.072,0.0
1742897186.1720002,0.0
1742897186.272,0.0
1742897186.372,0.0
1742897186.4720001,0.0
1742897186.572,0.0
1742897186.6720002,0.0
1742897186.772,0.0
1742897186.872,0.0
1742897186.9720001,0.0
1742897187.072,0.0
1742897187.1720002,0.0
1742897187.272,0.0
1742897187.372,0.0
1742897187.4720001,0.0
1742897187.572,0.0
1742897187.6720002,0.0
1742897187.772,0.0
1742897187.872,0.0
1742897187.9720001,0.0
1742897188.072,0.0
1742897188.1720002,0.0
1742897188.272,0.0
1742897188.372,0.0
1742897188.4720001,0.0
1742897188.572,0.0
1742897188.6720002,0.0
1742897188.772,0.0
1742897188.872,0.0
1742897188.9720001,0.0
1742897189.072,0.0
1742897189.1720002,0.0
1742897189.272,0.0
1742897189.372,0.0
1742897189.4720001,0.0
1742897189.572,0.0
1742897189.6720002,0.0
1742897189.772,0.0
1742897189.872,0.0
1742897189.9720001,0.0
1742897190.072,0.0
1742897190.1720002,0.0
1742897190.272,0.0
1742897190.372,0.0
1742897190.4720001,0.0
1742897190.572,0.02685546875
1742897190.6720002,0.0
1742897190.772,0.0
1742897190.872,0.0
1742897190.9720001,0.0
1742897191.072,0.0
1742897191.1720002,0.0
1742897191.272,0.0
1742897191.372,0.0
1742897191.4720001,0.0
1742897191.572,0.0
1742897191.6720002,0.0
1742897191.772,0.02685546875
1742897191.872,0.0
1742897191.9720001,0.0
1742897192.072,0.0
1742897192.1720002,0.0
1742897192.272,0.0
1742897192.372,0.0
1742897192.4720001,0.0
1742897192.572,0.0
1742897192.6720002,0.0
1742897192.772,0.0
1742897192.872,0.0
1742897192.9720001,0.0
1742897193.072,0.0
1742897193.1720002,0.0
1742897193.272,0.0
1742897193.372,0.0
1742897193.4720001,0.0
1742897193.572,0.0
1742897193.6720002,0.0
1742897193.772,0.0
1742897193.872,0.0
1742897193.9720001,0.0
1742897194.072,0.0
1742897194.1720002,0.0
1742897194.272,0.0
1742897194.372,0.0
1742897194.4720001,0.0
1742897194.572,0.0
1742897194.6720002,0.0
1742897194.772,0.16113281249999997
1742897194.872,0.107421875
1742897194.9720001,0.0
1742897195.072,0.0
1742897195.1720002,0.0
1742897195.272,0.0
1742897195.372,0.0
1742897195.4720001,0.16113281249999997
1742897195.572,0.08056640624999999
1742897195.6720002,0.0
1742897195.772,0.0
1742897195.872,0.0
1742897195.9720001,0.0
1742897196.072,0.0
1742897196.1720002,0.0
1742897196.272,0.0
1742897196.372,0.0
1742897196.4720001,0.0
1742897196.572,0.0
1742897196.6720002,0.0
1742897196.772,0.0
1742897196.872,0.0
1742897196.9720001,0.0
1742897197.072,0.0
1742897197.1720002,0.0
1742897197.272,0.0
1742897197.372,0.0
1742897197.4720001,0.0
1742897197.572,0.0
1742897197.6720002,0.0
1742897197.772,0.0
1742897197.872,0.0
1742897197.9720001,0.0
1742897198.072,0.0
1742897198.1720002,0.0
1742897198.272,0.0
1742897198.372,0.0
1742897198.4720001,0.0
1742897198.572,0.0
1742897198.6720002,0.0
1742897198.772,0.0
1742897198.872,0.0
1742897198.9720001,0.0
1742897199.072,0.0
1742897199.1720002,0.0
1742897199.272,0.0
1742897199.372,0.0
1742897199.4720001,0.0
1742897199.572,0.0
1742897199.6720002,0.0
1742897199.772,0.0
1742897199.872,0.0
1742897199.9720001,0.0
1742897200.072,0.02685546875
1742897200.1720002,0.966796875
1742897200.272,1.15478515625
1742897200.372,2.2021484375
1742897200.4720001,3.46435546875
1742897200.572,4.2431640625
1742897200.6720002,4.8876953125
1742897200.772,5.1025390625
1742897200.872,5.07568359375
1742897200.9720001,5.048828125
1742897201.072,5.048828125
1742897201.1720002,5.07568359375
1742897201.272,5.3173828125
1742897201.372,5.50537109375
1742897201.4720001,5.5859375
1742897201.572,5.7470703125
1742897201.6720002,5.88134765625
1742897201.772,5.961914062499999
1742897201.872,6.0693359375
1742897201.9720001,6.1767578125
1742897202.072,6.20361328125
1742897202.1720002,6.20361328125
1742897202.272,6.1767578125
1742897202.372,6.14990234375
1742897202.4720001,6.1767578125
1742897202.572,6.25732421875
1742897202.6720002,6.31103515625
1742897202.772,6.364746093749999
1742897202.872,6.3916015625
1742897202.9720001,6.41845703125
1742897203.072,6.41845703125
1742897203.1720002,6.41845703125
1742897203.272,6.4453125
1742897203.372,6.4453125
1742897203.4720001,6.4453125
1742897203.572,6.4453125
1742897203.6720002,6.41845703125
1742897203.772,6.41845703125
1742897203.872,6.4453125
1742897203.9720001,6.4453125
1742897204.072,6.4453125
1742897204.1720002,6.3916015625
1742897204.272,6.364746093749999
1742897204.372,6.25732421875
1742897204.4720001,6.1767578125
1742897204.572,6.123046875
1742897204.6720002,6.123046875
1742897204.772,6.230468749999999
1742897204.872,6.31103515625
1742897204.9720001,6.364746093749999
1742897205.072,6.3916015625
1742897205.1720002,6.3916015625
1742897205.272,6.364746093749999
1742897205.372,6.41845703125
1742897205.4720001,6.4453125
1742897205.572,6.499023437499999
1742897205.6720002,6.552734375
1742897205.772,6.633300781249999
1742897205.872,6.6064453125
1742897205.9720001,6.337890625
1742897206.072,5.98876953125
1742897206.1720002,5.88134765625
1742897206.272,6.0693359375
1742897206.372,6.52587890625
1742897206.4720001,6.84814453125
1742897206.572,7.036132812499999
1742897206.6720002,7.11669921875
1742897206.772,7.170410156249999
1742897206.872,7.08984375
1742897206.9720001,6.982421875
1742897207.072,7.06298828125
1742897207.1720002,7.197265625
1742897207.272,7.22412109375
1742897207.372,7.1435546875
1742897207.4720001,7.08984375
1742897207.572,7.197265625
1742897207.6720002,7.27783203125
1742897207.772,7.33154296875
1742897207.872,7.38525390625
1742897207.9720001,7.412109375
1742897208.072,7.438964843749999
1742897208.1720002,7.4658203125
1742897208.272,7.4658203125
1742897208.372,7.4658203125
1742897208.4720001,7.4658203125
1742897208.572,7.4658203125
1742897208.6720002,7.438964843749999
1742897208.772,7.438964843749999
1742897208.872,7.438964843749999
1742897208.9720001,7.438964843749999
1742897209.072,7.4658203125
1742897209.1720002,7.49267578125
1742897209.272,7.54638671875
1742897209.372,7.60009765625
1742897209.4720001,7.6806640625
1742897209.572,7.76123046875
1742897209.6720002,7.81494140625
1742897209.772,7.8955078125
1742897209.872,7.92236328125
1742897209.9720001,7.94921875
1742897210.072,7.976074218749999
1742897210.1720002,8.0029296875
1742897210.272,8.056640625
1742897210.372,8.1103515625
